plz,name,canton,canton_name,municipality
7503,Samedan,GR,Graubünden / Grigioni / Grischun,
7504,Pontresina,GR,Graubünden / Grigioni / Grischun,
7505,Celerina/Schlarigna,GR,Graubünden / Grigioni / Grischun,
7512,Champfèr,GR,Graubünden / Grigioni / Grischun,
7513,Silvaplana,GR,Graubünden / Grigioni / Grischun,
7513,Silvaplana-Surlej,GR,Graubünden / Grigioni / Grischun,
7514,Fex,GR,Graubünden / Grigioni / Grischun,
7514,Sils/Segl Maria,GR,Graubünden / Grigioni / Grischun,
7515,Sils/Segl Baselgia,GR,Graubünden / Grigioni / Grischun,
7516,Maloja,GR,Graubünden / Grigioni / Grischun,
7517,Plaun da Lej,GR,Graubünden / Grigioni / Grischun,
7522,La Punt Chamues-ch,GR,Graubünden / Grigioni / Grischun,
7523,Madulain,GR,Graubünden / Grigioni / Grischun,
7524,Zuoz,GR,Graubünden / Grigioni / Grischun,
7525,S-chanf,GR,Graubünden / Grigioni / Grischun,
7526,Chapella,GR,Graubünden / Grigioni / Grischun,
7526,Cinuos-chel,GR,Graubünden / Grigioni / Grischun,
7527,Brail,GR,Graubünden / Grigioni / Grischun,
7530,Zernez,GR,Graubünden / Grigioni / Grischun,
7532,Tschierv,GR,Graubünden / Grigioni / Grischun,
7533,Fuldera,GR,Graubünden / Grigioni / Grischun,
7534,Lü,GR,Graubünden / Grigioni / Grischun,
7535,Valchava,GR,Graubünden / Grigioni / Grischun,
7536,Sta. Maria Val Müstair,GR,Graubünden / Grigioni / Grischun,
7537,Müstair,GR,Graubünden / Grigioni / Grischun,
7542,Susch,GR,Graubünden / Grigioni / Grischun,
7543,Lavin,GR,Graubünden / Grigioni / Grischun,
7545,Guarda,GR,Graubünden / Grigioni / Grischun,
7546,Ardez,GR,Graubünden / Grigioni / Grischun,
7550,Scuol,GR,Graubünden / Grigioni / Grischun,
7551,Ftan,GR,Graubünden / Grigioni / Grischun,
7552,Vulpera,GR,Graubünden / Grigioni / Grischun,
7553,Tarasp,GR,Graubünden / Grigioni / Grischun,
7554,Sent,GR,Graubünden / Grigioni / Grischun,
7556,Ramosch,GR,Graubünden / Grigioni / Grischun,
7557,Vnà,GR,Graubünden / Grigioni / Grischun,
7558,Strada,GR,Graubünden / Grigioni / Grischun,
7559,Tschlin,GR,Graubünden / Grigioni / Grischun,
7560,Martina,GR,Graubünden / Grigioni / Grischun,
7562,Samnaun-Compatsch,GR,Graubünden / Grigioni / Grischun,
7563,Samnaun Dorf,GR,Graubünden / Grigioni / Grischun,
7602,Casaccia,GR,Graubünden / Grigioni / Grischun,
7603,Vicosoprano,GR,Graubünden / Grigioni / Grischun,
7604,Borgonovo,GR,Graubünden / Grigioni / Grischun,
7605,Stampa,GR,Graubünden / Grigioni / Grischun,
7606,Bondo,GR,Graubünden / Grigioni / Grischun,
7606,Promontogno,GR,Graubünden / Grigioni / Grischun,
7608,Castasegna,GR,Graubünden / Grigioni / Grischun,
7610,Soglio,GR,Graubünden / Grigioni / Grischun,
7710,Alp Grüm,GR,Graubünden / Grigioni / Grischun,
7710,Ospizio Bernina,GR,Graubünden / Grigioni / Grischun,
7741,S. Carlo (Poschiavo),GR,Graubünden / Grigioni / Grischun,
7742,La Rösa,GR,Graubünden / Grigioni / Grischun,
7742,Poschiavo,GR,Graubünden / Grigioni / Grischun,
7742,Sfazù,GR,Graubünden / Grigioni / Grischun,
7743,Brusio,GR,Graubünden / Grigioni / Grischun,
7743,Miralago,GR,Graubünden / Grigioni / Grischun,
7744,Campocologno,GR,Graubünden / Grigioni / Grischun,
7745,Li Curt,GR,Graubünden / Grigioni / Grischun,
7746,Le Prese,GR,Graubünden / Grigioni / Grischun,
7747,Viano,GR,Graubünden / Grigioni / Grischun,
7748,Campascio,GR,Graubünden / Grigioni / Grischun,
8001,Zürich,ZH,Zürich,
8002,Zürich,ZH,Zürich,
8003,Zürich,ZH,Zürich,
8004,Zürich,ZH,Zürich,
8005,Zürich,ZH,Zürich,
8006,Zürich,ZH,Zürich,
8008,Zürich,ZH,Zürich,
8032,Zürich,ZH,Zürich,
8037,Zürich,ZH,Zürich,
8038,Zürich,ZH,Zürich,
8041,Zürich,ZH,Zürich,
8044,Gockhausen,ZH,Zürich,
8044,Zürich,ZH,Zürich,
8045,Zürich,ZH,Zürich,
8046,Zürich,ZH,Zürich,
8047,Zürich,ZH,Zürich,
8048,Zürich,ZH,Zürich,
8049,Zürich,ZH,Zürich,
8050,Zürich,ZH,Zürich,
8051,Zürich,ZH,Zürich,
8052,Zürich,ZH,Zürich,
8053,Zürich,ZH,Zürich,
8055,Zürich,ZH,Zürich,
8057,Zürich,ZH,Zürich,
8064,Zürich,ZH,Zürich,
8102,Oberengstringen,ZH,Zürich,
8103,Unterengstringen,ZH,Zürich,
8104,Weiningen ZH,ZH,Zürich,
8105,Regensdorf,ZH,Zürich,
8105,Watt,ZH,Zürich,
8106,Adlikon b. Regensdorf,ZH,Zürich,
8107,Buchs ZH,ZH,Zürich,
8108,Dällikon,ZH,Zürich,
8109,Kloster Fahr,AG,Aargau,
8112,Otelfingen,ZH,Zürich,
8113,Boppelsen,ZH,Zürich,
8114,Dänikon ZH,ZH,Zürich,
8115,Hüttikon,ZH,Zürich,
8117,Fällanden,ZH,Zürich,
8118,Pfaffhausen,ZH,Zürich,
8121,Benglen,ZH,Zürich,
8122,Binz,ZH,Zürich,
8123,Ebmatingen,ZH,Zürich,
8124,Maur,ZH,Zürich,
8125,Zollikerberg,ZH,Zürich,
8126,Zumikon,ZH,Zürich,
8127,Forch,ZH,Zürich,
8132,Egg b. Zürich,ZH,Zürich,
8132,Hinteregg,ZH,Zürich,
8133,Esslingen,ZH,Zürich,
8134,Adliswil,ZH,Zürich,
8135,Langnau am Albis,ZH,Zürich,
8135,Sihlbrugg Station,ZH,Zürich,
8135,Sihlwald,ZH,Zürich,
8136,Gattikon,ZH,Zürich,
8142,Uitikon Waldegg,ZH,Zürich,
8143,Stallikon,ZH,Zürich,
8143,Uetliberg,ZH,Zürich,
8152,Glattbrugg,ZH,Zürich,
8152,Glattpark (Opfikon),ZH,Zürich,
8152,Opfikon,ZH,Zürich,
8153,Rümlang,ZH,Zürich,
8154,Oberglatt ZH,ZH,Zürich,
8155,Nassenwil,ZH,Zürich,
8155,Niederhasli,ZH,Zürich,
8156,Oberhasli,ZH,Zürich,
8157,Dielsdorf,ZH,Zürich,
8158,Regensberg,ZH,Zürich,
8162,Steinmaur,ZH,Zürich,
8162,Sünikon,ZH,Zürich,
8164,Bachs,ZH,Zürich,
8165,Oberweningen,ZH,Zürich,
8165,Schleinikon,ZH,Zürich,
8165,Schöfflisdorf,ZH,Zürich,
8166,Niederweningen,ZH,Zürich,
8172,Niederglatt ZH,ZH,Zürich,
8173,Neerach,ZH,Zürich,
8174,Stadel b. Niederglatt,ZH,Zürich,
8175,Windlach,ZH,Zürich,
8180,Bülach,ZH,Zürich,
8181,Höri,ZH,Zürich,
8182,Hochfelden,ZH,Zürich,
8184,Bachenbülach,ZH,Zürich,
8185,Winkel,ZH,Zürich,
8187,Weiach,ZH,Zürich,
8192,Glattfelden,ZH,Zürich,
8192,Zweidlen,ZH,Zürich,
8193,Eglisau,ZH,Zürich,
8194,Hüntwangen,ZH,Zürich,
8195,Wasterkingen,ZH,Zürich,
8196,Wil ZH,ZH,Zürich,
8197,Rafz,ZH,Zürich,
8200,Schaffhausen,SH,Schaffhausen,
8203,Schaffhausen,SH,Schaffhausen,
8207,Schaffhausen,SH,Schaffhausen,
8208,Schaffhausen,SH,Schaffhausen,
8212,Neuhausen am Rheinfall,ZH,Zürich,
8212,Nohl,ZH,Zürich,
8213,Neunkirch,SH,Schaffhausen,
8214,Gächlingen,SH,Schaffhausen,
8215,Hallau,SH,Schaffhausen,
8216,Oberhallau,SH,Schaffhausen,
8217,Wilchingen,SH,Schaffhausen,
8218,Osterfingen,SH,Schaffhausen,
8219,Trasadingen,SH,Schaffhausen,
8222,Beringen,SH,Schaffhausen,
8223,Guntmadingen,SH,Schaffhausen,
8224,Löhningen,SH,Schaffhausen,
8225,Siblingen,SH,Schaffhausen,
8226,Schleitheim,SH,Schaffhausen,
8228,Beggingen,SH,Schaffhausen,
8231,Hemmental,SH,Schaffhausen,
8232,Merishausen,SH,Schaffhausen,
8233,Bargen SH,SH,Schaffhausen,
8234,Stetten SH,SH,Schaffhausen,
8235,Lohn SH,SH,Schaffhausen,
8236,Büttenhardt,SH,Schaffhausen,
8236,Opfertshofen SH,SH,Schaffhausen,
8239,Dörflingen,SH,Schaffhausen,
8240,Thayngen,SH,Schaffhausen,
8241,Barzheim,SH,Schaffhausen,
8242,Bibern SH,SH,Schaffhausen,
8242,Hofen SH,SH,Schaffhausen,
8243,Altdorf SH,SH,Schaffhausen,
8245,Feuerthalen,ZH,Zürich,
8246,Langwiesen,ZH,Zürich,
8247,Flurlingen,ZH,Zürich,
8248,Uhwiesen,ZH,Zürich,
8252,Schlatt TG,TG,Thurgau,
8253,Diessenhofen,TG,Thurgau,
8253,Willisdorf,TG,Thurgau,
8254,Basadingen,TG,Thurgau,
8255,Schlattingen,TG,Thurgau,
8259,Etzwilen,TG,Thurgau,
8259,Kaltenbach,TG,Thurgau,
8259,Rheinklingen,TG,Thurgau,
8259,Wagenhausen,TG,Thurgau,
8260,Stein am Rhein,SH,Schaffhausen,
8261,Hemishofen,SH,Schaffhausen,
8262,Ramsen,SH,Schaffhausen,
8263,Buch SH,SH,Schaffhausen,
8264,Eschenz,TG,Thurgau,
8265,Mammern,TG,Thurgau,
8266,Steckborn,TG,Thurgau,
8267,Berlingen,TG,Thurgau,
8268,Mannenbach-Salenstein,TG,Thurgau,
8268,Salenstein,TG,Thurgau,
8269,Fruthwilen,TG,Thurgau,
8272,Ermatingen,TG,Thurgau,
8273,Triboltingen,TG,Thurgau,
8274,Gottlieben,TG,Thurgau,
8274,Tägerwilen,TG,Thurgau,
8280,Kreuzlingen,TG,Thurgau,
8302,Kloten,ZH,Zürich,
8303,Bassersdorf,ZH,Zürich,
8304,Wallisellen,ZH,Zürich,
8305,Dietlikon,ZH,Zürich,
8306,Brüttisellen,ZH,Zürich,
8307,Effretikon,ZH,Zürich,
8307,Ottikon b. Kemptthal,ZH,Zürich,
8308,Agasul,ZH,Zürich,
8308,Illnau,ZH,Zürich,
8309,Nürensdorf,ZH,Zürich,
8310,Grafstal,ZH,Zürich,
8310,Kemptthal,ZH,Zürich,
8311,Brütten,ZH,Zürich,
8312,Winterberg ZH,ZH,Zürich,
8314,Kyburg,ZH,Zürich,
8315,Lindau,ZH,Zürich,
8317,Tagelswangen,ZH,Zürich,
8320,Fehraltorf,ZH,Zürich,
8322,Gündisau,ZH,Zürich,
8322,Madetswil,ZH,Zürich,
8330,Pfäffikon ZH,ZH,Zürich,
8331,Auslikon,ZH,Zürich,
8332,Rumlikon,ZH,Zürich,
8332,Russikon,ZH,Zürich,
8335,Hittnau,ZH,Zürich,
8340,Hinwil,ZH,Zürich,
8342,Wernetshausen,ZH,Zürich,
8344,Bäretswil,ZH,Zürich,
8345,Adetswil,ZH,Zürich,
8352,Elsau,ZH,Zürich,
8352,Ricketwil (Winterthur),ZH,Zürich,
8353,Elgg,ZH,Zürich,
8354,Dickbuch,ZH,Zürich,
8354,Hofstetten ZH,ZH,Zürich,
8355,Aadorf,ZH,Zürich,
8356,Ettenhausen TG,TG,Thurgau,
8357,Guntershausen b. Aadorf,TG,Thurgau,
8360,Eschlikon TG,TG,Thurgau,
8360,Wallenwil,TG,Thurgau,
8362,Balterswil,TG,Thurgau,
8363,Bichelsee,ZH,Zürich,
8370,Sirnach,TG,Thurgau,
8371,Busswil TG,TG,Thurgau,
8372,Wiezikon b. Sirnach,TG,Thurgau,
8374,Dussnang,TG,Thurgau,
8374,Oberwangen TG,TG,Thurgau,
8376,Au TG,SG,St. Gallen,
8376,Fischingen,SG,St. Gallen,
8400,Winterthur,ZH,Zürich,
8404,Reutlingen (Winterthur),ZH,Zürich,
8404,Stadel (Winterthur),ZH,Zürich,
8404,Winterthur,ZH,Zürich,
8405,Winterthur,ZH,Zürich,
8406,Winterthur,ZH,Zürich,
8408,Winterthur,ZH,Zürich,
8409,Winterthur,ZH,Zürich,
8412,Aesch (Neftenbach),ZH,Zürich,
8412,Hünikon (Neftenbach),ZH,Zürich,
8412,Riet (Neftenbach),ZH,Zürich,
8413,Neftenbach,ZH,Zürich,
8414,Buch am Irchel,ZH,Zürich,
8415,Berg am Irchel,ZH,Zürich,
8415,Gräslikon,ZH,Zürich,
8416,Flaach,ZH,Zürich,
8418,Schlatt ZH,ZH,Zürich,
8421,Dättlikon,ZH,Zürich,
8422,Pfungen,ZH,Zürich,
8424,Embrach,ZH,Zürich,
8425,Oberembrach,ZH,Zürich,
8426,Lufingen,ZH,Zürich,
8427,Freienstein,ZH,Zürich,
8427,Rorbas,ZH,Zürich,
8428,Teufen ZH,ZH,Zürich,
8442,Hettlingen,ZH,Zürich,
8444,Henggart,ZH,Zürich,
8447,Dachsen,ZH,Zürich,
8450,Andelfingen,ZH,Zürich,
8451,Kleinandelfingen,ZH,Zürich,
8452,Adlikon b. Andelfingen,ZH,Zürich,
8453,Alten,ZH,Zürich,
8454,Buchberg,SH,Schaffhausen,
8455,Rüdlingen,SH,Schaffhausen,
8457,Humlikon,ZH,Zürich,
8458,Dorf,ZH,Zürich,
8459,Volken,ZH,Zürich,
8460,Marthalen,ZH,Zürich,
8461,Oerlingen,ZH,Zürich,
8462,Rheinau,ZH,Zürich,
8463,Benken ZH,ZH,Zürich,
8464,Ellikon am Rhein,ZH,Zürich,
8465,Rudolfingen,ZH,Zürich,
8465,Wildensbuch,ZH,Zürich,
8466,Trüllikon,ZH,Zürich,
8467,Truttikon,ZH,Zürich,
8468,Guntalingen,ZH,Zürich,
8468,Waltalingen,ZH,Zürich,
8471,Berg (Dägerlen),ZH,Zürich,
8471,Bänk (Dägerlen),ZH,Zürich,
8471,Dägerlen,ZH,Zürich,
8471,Oberwil (Dägerlen),ZH,Zürich,
8471,Rutschwil (Dägerlen),ZH,Zürich,
8472,Seuzach,ZH,Zürich,
8474,Dinhard,ZH,Zürich,
8475,Ossingen,ZH,Zürich,
8476,Unterstammheim,ZH,Zürich,
8477,Oberstammheim,ZH,Zürich,
8478,Thalheim an der Thur,ZH,Zürich,
8479,Altikon,ZH,Zürich,
8482,Sennhof (Winterthur),ZH,Zürich,
8483,Kollbrunn,ZH,Zürich,
8484,Neschwil,ZH,Zürich,
8484,Theilingen,ZH,Zürich,
8484,Weisslingen,ZH,Zürich,
8486,Rikon im Tösstal,ZH,Zürich,
8487,Rämismühle,ZH,Zürich,
8487,Zell ZH,ZH,Zürich,
8488,Turbenthal,ZH,Zürich,
8489,Ehrikon,ZH,Zürich,
8489,Schalchen,ZH,Zürich,
8489,Wildberg,ZH,Zürich,
8492,Wila,ZH,Zürich,
8493,Saland,ZH,Zürich,
8494,Bauma,ZH,Zürich,
8495,Schmidrüti,ZH,Zürich,
8496,Steg im Tösstal,ZH,Zürich,
8497,Fischenthal,ZH,Zürich,
8498,Gibswil,ZH,Zürich,
8499,Sternenberg,ZH,Zürich,
8500,Gerlikon,ZH,Zürich,
8500,Frauenfeld,TG,Thurgau,
8505,Dettighofen,TG,Thurgau,
8505,Pfyn,TG,Thurgau,
8506,Lanzenneunforn,TG,Thurgau,
8507,Hörhausen,TG,Thurgau,
8508,Homburg,TG,Thurgau,
8512,Lustdorf,TG,Thurgau,
8512,Thundorf,TG,Thurgau,
8512,Wetzikon TG,TG,Thurgau,
8514,Amlikon-Bissegg,TG,Thurgau,
8522,Aawangen,TG,Thurgau,
8522,Häuslenen,TG,Thurgau,
8523,Hagenbuch ZH,ZH,Zürich,
8524,Buch b. Frauenfeld,TG,Thurgau,
8524,Uesslingen,TG,Thurgau,
8525,Wilen b. Neunforn,ZH,Zürich,
8525,Niederneunforn,TG,Thurgau,
8526,Oberneunforn,TG,Thurgau,
8532,Warth,TG,Thurgau,
8532,Weiningen TG,TG,Thurgau,
8535,Herdern,TG,Thurgau,
8536,Hüttwilen,TG,Thurgau,
8537,Nussbaumen TG,TG,Thurgau,
8537,Uerschhausen,TG,Thurgau,
8542,Wiesendangen,ZH,Zürich,
8543,Bertschikon,ZH,Zürich,
8543,Gundetswil,ZH,Zürich,
8543,Kefikon ZH,ZH,Zürich,
8544,Attikon,ZH,Zürich,
8545,Rickenbach Sulz,ZH,Zürich,
8545,Rickenbach ZH,ZH,Zürich,
8546,Islikon,ZH,Zürich,
8546,Menzengrüt,ZH,Zürich,
8546,Kefikon TG,TG,Thurgau,
8547,Gachnang,TG,Thurgau,
8548,Ellikon an der Thur,ZH,Zürich,
8552,Felben-Wellhausen,TG,Thurgau,
8553,Eschikofen,TG,Thurgau,
8553,Harenwilen,TG,Thurgau,
8553,Hüttlingen,TG,Thurgau,
8553,Mettendorf TG,TG,Thurgau,
8554,Bonau,TG,Thurgau,
8554,Müllheim-Wigoltingen,TG,Thurgau,
8555,Müllheim Dorf,TG,Thurgau,
8556,Engwang,TG,Thurgau,
8556,Illhart,TG,Thurgau,
8556,Lamperswil TG,TG,Thurgau,
8556,Wigoltingen,TG,Thurgau,
8558,Raperswilen,TG,Thurgau,
8560,Märstetten,TG,Thurgau,
8561,Ottoberg,TG,Thurgau,
8564,Engwilen,TG,Thurgau,
8564,Gunterswilen,TG,Thurgau,
8564,Hattenhausen,TG,Thurgau,
8564,Hefenhausen,TG,Thurgau,
8564,Lipperswil,TG,Thurgau,
8564,Sonterswil,TG,Thurgau,
8564,Wagerswil,TG,Thurgau,
8564,Wäldi,TG,Thurgau,
8565,Hugelshofen,TG,Thurgau,
8566,Dotnacht,TG,Thurgau,
8566,Ellighausen,TG,Thurgau,
8566,Lippoldswilen,TG,Thurgau,
8566,Neuwilen,TG,Thurgau,
8570,Weinfelden,TG,Thurgau,
8572,Andhausen,TG,Thurgau,
8572,Berg TG,TG,Thurgau,
8572,Graltshausen,TG,Thurgau,
8572,Guntershausen b. Berg,TG,Thurgau,
8573,Alterswilen,TG,Thurgau,
8573,Altishausen,TG,Thurgau,
8573,Siegershausen,TG,Thurgau,
8574,Dettighofen (Lengwil),TG,Thurgau,
8574,Illighausen,TG,Thurgau,
8574,Lengwil,TG,Thurgau,
8574,Oberhofen TG,TG,Thurgau,
8575,Bürglen TG,TG,Thurgau,
8575,Istighofen,TG,Thurgau,
8576,Mauren TG,TG,Thurgau,
8577,Schönholzerswilen,TG,Thurgau,
8580,Hagenwil b. Amriswil,SG,St. Gallen,
8580,Amriswil,TG,Thurgau,
8580,Biessenhofen,TG,Thurgau,
8580,Hefenhofen,TG,Thurgau,
8580,Sommeri,TG,Thurgau,
8581,Schocherswil,TG,Thurgau,
8582,Dozwil,TG,Thurgau,
8583,Donzhausen,TG,Thurgau,
8583,Götighofen,TG,Thurgau,
8583,Sulgen,TG,Thurgau,
8584,Leimbach TG,TG,Thurgau,
8584,Opfershofen TG,TG,Thurgau,
8585,Birwinken,TG,Thurgau,
8585,Happerswil,TG,Thurgau,
8585,Herrenhof,TG,Thurgau,
8585,Klarsreuti,TG,Thurgau,
8585,Langrickenbach,TG,Thurgau,
8585,Mattwil,TG,Thurgau,
8585,Schönenbaumgarten,TG,Thurgau,
8585,Zuben,TG,Thurgau,
8586,Andwil TG,TG,Thurgau,
8586,Buch b. Kümmertshausen,TG,Thurgau,
8586,Buchackern,TG,Thurgau,
8586,Engishofen,TG,Thurgau,
8586,Ennetaach,TG,Thurgau,
8586,Erlen,TG,Thurgau,
8586,Kümmertshausen,TG,Thurgau,
8586,Riedt b. Erlen,TG,Thurgau,
8587,Oberaach,TG,Thurgau,
8588,Zihlschlacht,TG,Thurgau,
8589,Sitterdorf,TG,Thurgau,
8590,Romanshorn,TG,Thurgau,
8592,Uttwil,TG,Thurgau,
8593,Kesswil,TG,Thurgau,
8594,Güttingen,TG,Thurgau,
8595,Altnau,TG,Thurgau,
8596,Münsterlingen,TG,Thurgau,
8596,Scherzingen,TG,Thurgau,
8597,Landschlacht,TG,Thurgau,
8598,Bottighofen,TG,Thurgau,
8599,Salmsach,TG,Thurgau,
8600,Dübendorf,ZH,Zürich,
8602,Wangen b. Dübendorf,ZH,Zürich,
8603,Schwerzenbach,ZH,Zürich,
8604,Volketswil,ZH,Zürich,
8605,Gutenswil,ZH,Zürich,
8606,Greifensee,ZH,Zürich,
8606,Nänikon,ZH,Zürich,
8607,Aathal-Seegräben,ZH,Zürich,
8608,Bubikon,ZH,Zürich,
8610,Uster,ZH,Zürich,
8614,Bertschikon (Gossau ZH),ZH,Zürich,
8614,Sulzbach,ZH,Zürich,
8615,Freudwil,ZH,Zürich,
8615,Wermatswil,ZH,Zürich,
8616,Riedikon,ZH,Zürich,
8617,Mönchaltorf,ZH,Zürich,
8618,Oetwil am See,ZH,Zürich,
8620,Wetzikon ZH,ZH,Zürich,
8623,Wetzikon ZH,ZH,Zürich,
8624,Grüt (Gossau ZH),ZH,Zürich,
8625,Gossau ZH,ZH,Zürich,
8626,Ottikon (Gossau ZH),ZH,Zürich,
8627,Grüningen,ZH,Zürich,
8630,Rüti ZH,ZH,Zürich,
8632,Tann,ZH,Zürich,
8633,Wolfhausen,ZH,Zürich,
8634,Hombrechtikon,ZH,Zürich,
8635,Dürnten,ZH,Zürich,
8636,Wald ZH,ZH,Zürich,
8637,Laupen ZH,ZH,Zürich,
8638,Goldingen,SG,St. Gallen,
8640,Rapperswil SG,SG,St. Gallen,
8640,Hurden,SZ,Schwyz,
8645,Jona,SG,St. Gallen,
8646,Wagen,SG,St. Gallen,
8700,Küsnacht ZH,ZH,Zürich,
8702,Zollikon,ZH,Zürich,
8703,Erlenbach ZH,ZH,Zürich,
8704,Herrliberg,ZH,Zürich,
8706,Meilen,ZH,Zürich,
8707,Uetikon am See,ZH,Zürich,
8708,Männedorf,ZH,Zürich,
8712,Stäfa,ZH,Zürich,
8713,Uerikon,ZH,Zürich,
8714,Feldbach,ZH,Zürich,
8715,Bollingen,SG,St. Gallen,
8716,Schmerikon,SG,St. Gallen,
8717,Benken SG,SG,St. Gallen,
8718,Schänis,SG,St. Gallen,
8722,Kaltbrunn,SG,St. Gallen,
8723,Maseltrangen,SG,St. Gallen,
8723,Rufi,SG,St. Gallen,
8725,Ernetschwil,SG,St. Gallen,
8725,Gebertingen,SG,St. Gallen,
8726,Ricken SG,SG,St. Gallen,
8727,Walde SG,SG,St. Gallen,
8730,Uznach,SG,St. Gallen,
8732,Neuhaus SG,SG,St. Gallen,
8733,Eschenbach SG,SG,St. Gallen,
8734,Ermenswil,SG,St. Gallen,
8735,Rüeterswil,SG,St. Gallen,
8735,St. Gallenkappel,SG,St. Gallen,
8737,Gommiswald,SG,St. Gallen,
8738,Uetliburg SG,SG,St. Gallen,
8739,Rieden SG,SG,St. Gallen,
8750,Klöntal,SZ,Schwyz,
8750,Glarus,GL,Glarus,
8750,Riedern,GL,Glarus,
8751,Urnerboden,UR,Uri,
8752,Näfels,GL,Glarus,
8753,Mollis,GL,Glarus,
8754,Netstal,GL,Glarus,
8755,Ennenda,GL,Glarus,
8756,Mitlödi,GL,Glarus,
8757,Filzbach,GL,Glarus,
8758,Obstalden,GL,Glarus,
8762,Schwanden GL,GL,Glarus,
8762,Schwändi b. Schwanden,GL,Glarus,
8762,Sool,GL,Glarus,
8765,Engi,GL,Glarus,
8766,Matt,GL,Glarus,
8767,Elm,GL,Glarus,
8772,Nidfurn,GL,Glarus,
8773,Haslen GL,GL,Glarus,
8774,Leuggelbach,GL,Glarus,
8775,Hätzingen,GL,Glarus,
8775,Luchsingen,GL,Glarus,
8777,Betschwanden,GL,Glarus,
8777,Diesbach GL,GL,Glarus,
8782,Rüti GL,GL,Glarus,
8783,Linthal,GL,Glarus,
8784,Braunwald,GL,Glarus,
8800,Thalwil,ZH,Zürich,
8802,Kilchberg ZH,ZH,Zürich,
8803,Rüschlikon,ZH,Zürich,
8804,Au ZH,ZH,Zürich,
8805,Richterswil,ZH,Zürich,
8806,Bäch SZ,SZ,Schwyz,
8807,Freienbach,SZ,Schwyz,
8808,Pfäffikon SZ,SZ,Schwyz,
8810,Horgen,ZH,Zürich,
8815,Horgenberg,ZH,Zürich,
8816,Hirzel,ZH,Zürich,
8820,Wädenswil,ZH,Zürich,
8824,Schönenberg ZH,ZH,Zürich,
8825,Hütten,ZH,Zürich,
8832,Wilen b. Wollerau,SZ,Schwyz,
8832,Wollerau,SZ,Schwyz,
8833,Samstagern,ZH,Zürich,
8834,Schindellegi,SZ,Schwyz,
8835,Feusisberg,SZ,Schwyz,
8836,Bennau,SZ,Schwyz,
8840,Einsiedeln,SZ,Schwyz,
8840,Trachslau,SZ,Schwyz,
8841,Gross,SZ,Schwyz,
8842,Unteriberg,SZ,Schwyz,
8843,Oberiberg,SZ,Schwyz,
8844,Euthal,SZ,Schwyz,
8845,Studen SZ,SZ,Schwyz,
8846,Willerzell,SZ,Schwyz,
8847,Egg SZ,SZ,Schwyz,
8849,Alpthal,SZ,Schwyz,
8852,Altendorf,SZ,Schwyz,
8853,Lachen SZ,SZ,Schwyz,
8854,Galgenen,SZ,Schwyz,
8854,Siebnen,SZ,Schwyz,
8855,Wangen SZ,SZ,Schwyz,
8856,Tuggen,SZ,Schwyz,
8857,Vorderthal,SZ,Schwyz,
8858,Innerthal,SZ,Schwyz,
8862,Schübelbach,SZ,Schwyz,
8863,Buttikon SZ,SG,St. Gallen,
8864,Reichenburg,SZ,Schwyz,
8865,Bilten,GL,Glarus,
8866,Ziegelbrücke,SG,St. Gallen,
8867,Niederurnen,GL,Glarus,
8868,Oberurnen,GL,Glarus,
8872,Weesen,SG,St. Gallen,
8873,Amden,SG,St. Gallen,
8874,Mühlehorn,GL,Glarus,
8877,Murg,SG,St. Gallen,
8878,Quinten,SG,St. Gallen,
8880,Walenstadt,SG,St. Gallen,
8881,Tscherlach,SG,St. Gallen,
8881,Walenstadtberg,SG,St. Gallen,
8882,Unterterzen,SG,St. Gallen,
8883,Quarten,SG,St. Gallen,
8884,Oberterzen,SG,St. Gallen,
8885,Mols,SG,St. Gallen,
8886,Mädris-Vermol,SG,St. Gallen,
8887,Mels,SG,St. Gallen,
8888,Heiligkreuz (Mels),SG,St. Gallen,
8889,Plons,SG,St. Gallen,
8890,Flums,SG,St. Gallen,
8892,Berschis,SG,St. Gallen,
8893,Flums Hochwiese,SG,St. Gallen,
8894,Flumserberg Saxli,SG,St. Gallen,
8895,Flumserberg Portels,SG,St. Gallen,
8896,Flumserberg Bergheim,SG,St. Gallen,
8897,Flumserberg Tannenheim,SG,St. Gallen,
8898,Flumserberg Tannenbodenalp,SG,St. Gallen,
8902,Urdorf,ZH,Zürich,
8903,Birmensdorf ZH,ZH,Zürich,
8904,Aesch ZH,ZH,Zürich,
8905,Arni AG,AG,Aargau,
8905,Islisberg,AG,Aargau,
8906,Bonstetten,ZH,Zürich,
8907,Wettswil,ZH,Zürich,
8908,Hedingen,ZH,Zürich,
8909,Zwillikon,ZH,Zürich,
8910,Affoltern am Albis,ZH,Zürich,
8911,Rifferswil,ZH,Zürich,
8912,Obfelden,ZH,Zürich,
8913,Ottenbach,ZH,Zürich,
8914,Aeugst am Albis,ZH,Zürich,
8914,Aeugstertal,ZH,Zürich,
8915,Hausen am Albis,ZH,Zürich,
8916,Jonen,AG,Aargau,
8917,Oberlunkhofen,AG,Aargau,
8918,Unterlunkhofen,AG,Aargau,
8919,Rottenschwil,AG,Aargau,
8925,Ebertswil,ZH,Zürich,
8926,Hauptikon,ZH,Zürich,
8926,Kappel am Albis,ZH,Zürich,
8926,Uerzlikon,ZH,Zürich,
8932,Mettmenstetten,ZH,Zürich,
8933,Maschwanden,ZH,Zürich,
